id;entity_type;entity_id;payload;status;retry_count;created_at_utc;last_attempt_utc
1204;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804130002_28.595338_77.457086;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5953384,"longitude":77.4570862,"accuracy":7.801000118255615,"speed":15.880000114440918,"timestamp_utc":"2026-02-11T10:02:10.002960Z"};FAILED;1;2026-02-11T10:02:10.010550Z;
1205;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804140001_28.594058_77.458016;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5940579,"longitude":77.4580157,"accuracy":7.203999996185303,"speed":20.6200008392334,"timestamp_utc":"2026-02-11T10:02:20.001470Z"};FAILED;1;2026-02-11T10:02:20.007365Z;
1206;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804149021_28.593003_77.459084;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5930029,"longitude":77.4590838,"accuracy":9.359000205993652,"speed":9.829999923706055,"timestamp_utc":"2026-02-11T10:02:29.021247Z"};FAILED;1;2026-02-11T10:02:29.034235Z;
1207;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804158997_28.592422_77.459332;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.592422,"longitude":77.459332,"accuracy":8.37399959564209,"speed":10.119999885559082,"timestamp_utc":"2026-02-11T10:02:38.997346Z"};FAILED;1;2026-02-11T10:02:39.003640Z;
1208;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804168998_28.592250_77.458555;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5922499,"longitude":77.4585549,"accuracy":9.277999877929688,"speed":5.360000133514404,"timestamp_utc":"2026-02-11T10:02:48.998577Z"};FAILED;1;2026-02-11T10:02:49.004919Z;
1209;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804178994_28.592105_77.457906;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5921047,"longitude":77.457906,"accuracy":9.732000350952148,"speed":7.989999771118164,"timestamp_utc":"2026-02-11T10:02:58.994955Z"};FAILED;1;2026-02-11T10:02:59.004414Z;
1210;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804189990_28.591717_77.457098;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5917168,"longitude":77.4570978,"accuracy":13.784000396728516,"speed":5.239999771118164,"timestamp_utc":"2026-02-11T10:03:09.990424Z"};FAILED;1;2026-02-11T10:03:09.998655Z;
1211;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804199004_28.591008_77.456049;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.591008,"longitude":77.4560488,"accuracy":10.687999725341797,"speed":17.469999313354492,"timestamp_utc":"2026-02-11T10:03:19.004435Z"};FAILED;1;2026-02-11T10:03:19.014739Z;
1212;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804208998_28.589932_77.454239;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5899324,"longitude":77.4542386,"accuracy":7.9029998779296875,"speed":24.170000076293945,"timestamp_utc":"2026-02-11T10:03:28.998210Z"};FAILED;1;2026-02-11T10:03:29.008738Z;
1213;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804219999_28.588526_77.451946;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.588526,"longitude":77.4519456,"accuracy":6.033999919891357,"speed":22.760000228881836,"timestamp_utc":"2026-02-11T10:03:39.999659Z"};FAILED;1;2026-02-11T10:03:40.007695Z;
1214;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804229990_28.587532_77.450142;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5875325,"longitude":77.4501425,"accuracy":13.418000221252441,"speed":20.520000457763672,"timestamp_utc":"2026-02-11T10:03:49.990529Z"};FAILED;1;2026-02-11T10:03:50.002336Z;
1215;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804239004_28.586716_77.448718;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5867164,"longitude":77.4487176,"accuracy":9.602999687194824,"speed":10.430000305175781,"timestamp_utc":"2026-02-11T10:03:59.004777Z"};FAILED;1;2026-02-11T10:03:59.020545Z;
1216;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804249988_28.586785_77.448325;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5867846,"longitude":77.4483249,"accuracy":8.3149995803833,"speed":3.6500000953674316,"timestamp_utc":"2026-02-11T10:04:09.988161Z"};FAILED;1;2026-02-11T10:04:09.997754Z;
1217;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804259018_28.586701_77.448119;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5867012,"longitude":77.4481186,"accuracy":10.64900016784668,"speed":4.340000152587891,"timestamp_utc":"2026-02-11T10:04:19.018664Z"};FAILED;1;2026-02-11T10:04:19.027489Z;
1218;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804269006_28.586218_77.447495;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5862175,"longitude":77.4474948,"accuracy":9.07800006866455,"speed":7.590000152587891,"timestamp_utc":"2026-02-11T10:04:29.006345Z"};FAILED;1;2026-02-11T10:04:29.016281Z;
1219;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804278997_28.585924_77.446904;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5859236,"longitude":77.4469036,"accuracy":7.965000152587891,"speed":6.429999828338623,"timestamp_utc":"2026-02-11T10:04:38.997821Z"};FAILED;1;2026-02-11T10:04:39.003273Z;
1220;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804288999_28.585490_77.446210;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.58549,"longitude":77.4462097,"accuracy":7.2870001792907715,"speed":9.359999656677246,"timestamp_utc":"2026-02-11T10:04:48.999840Z"};FAILED;1;2026-02-11T10:04:49.005243Z;
1221;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804299000_28.585127_77.445768;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.585127,"longitude":77.4457678,"accuracy":7.203000068664551,"speed":4.03000020980835,"timestamp_utc":"2026-02-11T10:04:59.000084Z"};FAILED;1;2026-02-11T10:04:59.008479Z;
1222;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804309009_28.584896_77.445672;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5848961,"longitude":77.4456724,"accuracy":7.730999946594238,"speed":2.6700000762939453,"timestamp_utc":"2026-02-11T10:05:09.009040Z"};FAILED;1;2026-02-11T10:05:09.021634Z;
1223;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804319001_28.584492_77.444923;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5844924,"longitude":77.4449227,"accuracy":10.454999923706055,"speed":12.609999656677246,"timestamp_utc":"2026-02-11T10:05:19.001018Z"};FAILED;1;2026-02-11T10:05:19.012865Z;
1224;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804328990_28.583884_77.443409;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5838836,"longitude":77.4434088,"accuracy":8.164999961853027,"speed":15.739999771118164,"timestamp_utc":"2026-02-11T10:05:28.990129Z"};FAILED;1;2026-02-11T10:05:28.997063Z;
1225;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804338992_28.583525_77.442333;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5835247,"longitude":77.4423331,"accuracy":7.9710001945495605,"speed":11.3100004196167,"timestamp_utc":"2026-02-11T10:05:38.992250Z"};FAILED;1;2026-02-11T10:05:39.002097Z;
1226;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804348996_28.583081_77.441686;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5830808,"longitude":77.4416855,"accuracy":8.218000411987305,"speed":5.190000057220459,"timestamp_utc":"2026-02-11T10:05:48.996110Z"};FAILED;1;2026-02-11T10:05:49.005434Z;
1227;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804358997_28.582403_77.441813;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5824029,"longitude":77.4418135,"accuracy":7.406000137329102,"speed":12.609999656677246,"timestamp_utc":"2026-02-11T10:05:58.997493Z"};FAILED;1;2026-02-11T10:05:59.003880Z;
1228;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804368995_28.581358_77.442299;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5813578,"longitude":77.4422992,"accuracy":7.576000213623047,"speed":12.359999656677246,"timestamp_utc":"2026-02-11T10:06:08.995789Z"};FAILED;1;2026-02-11T10:06:09.011362Z;
1229;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804378993_28.580072_77.442944;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5800717,"longitude":77.4429442,"accuracy":9.869000434875488,"speed":16.8799991607666,"timestamp_utc":"2026-02-11T10:06:18.993199Z"};FAILED;1;2026-02-11T10:06:19.002033Z;
1230;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804389001_28.578642_77.443876;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5786419,"longitude":77.443876,"accuracy":7.560999870300293,"speed":20.790000915527344,"timestamp_utc":"2026-02-11T10:06:29.001421Z"};FAILED;1;2026-02-11T10:06:29.012986Z;
1231;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804398996_28.577150_77.444655;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5771503,"longitude":77.4446549,"accuracy":6.541999816894531,"speed":14.619999885559082,"timestamp_utc":"2026-02-11T10:06:38.996866Z"};FAILED;1;2026-02-11T10:06:39.004353Z;
1232;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804407997_28.576519_77.445119;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5765191,"longitude":77.4451194,"accuracy":8.928999900817871,"speed":5.579999923706055,"timestamp_utc":"2026-02-11T10:06:47.997097Z"};FAILED;1;2026-02-11T10:06:48.002346Z;
1233;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804418995_28.576173_77.445391;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5761731,"longitude":77.4453909,"accuracy":9.79800033569336,"speed":3.609999895095825,"timestamp_utc":"2026-02-11T10:06:58.995482Z"};FAILED;1;2026-02-11T10:06:59.009651Z;
1234;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804429001_28.576004_77.445370;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5760036,"longitude":77.4453698,"accuracy":7.935999870300293,"speed":1.8600000143051147,"timestamp_utc":"2026-02-11T10:07:09.001845Z"};FAILED;1;2026-02-11T10:07:09.010216Z;
1235;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804438998_28.575753_77.445183;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5757526,"longitude":77.4451829,"accuracy":10.609000205993652,"speed":2.380000114440918,"timestamp_utc":"2026-02-11T10:07:18.998142Z"};FAILED;1;2026-02-11T10:07:19.003111Z;
1236;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804450006_28.575076_77.445655;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5750758,"longitude":77.4456546,"accuracy":8.50100040435791,"speed":11.720000267028809,"timestamp_utc":"2026-02-11T10:07:30.006031Z"};FAILED;1;2026-02-11T10:07:30.015409Z;
1237;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804459005_28.574647_77.445696;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5746474,"longitude":77.4456965,"accuracy":7.806000232696533,"speed":6.119999885559082,"timestamp_utc":"2026-02-11T10:07:39.005759Z"};FAILED;1;2026-02-11T10:07:39.015192Z;
1238;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804468998_28.574320_77.445608;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5743197,"longitude":77.4456081,"accuracy":7.361999988555908,"speed":7.260000228881836,"timestamp_utc":"2026-02-11T10:07:48.998841Z"};FAILED;1;2026-02-11T10:07:49.004579Z;
1239;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804479995_28.573074_77.446293;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5730737,"longitude":77.4462928,"accuracy":8.310999870300293,"speed":16.81999969482422,"timestamp_utc":"2026-02-11T10:07:59.995205Z"};FAILED;1;2026-02-11T10:08:00.002942Z;
1240;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804489005_28.571954_77.447027;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5719539,"longitude":77.4470272,"accuracy":9.470999717712402,"speed":12.520000457763672,"timestamp_utc":"2026-02-11T10:08:09.005694Z"};FAILED;1;2026-02-11T10:08:09.015773Z;
1241;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804499992_28.571360_77.447322;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5713597,"longitude":77.447322,"accuracy":9.045999526977539,"speed":4.78000020980835,"timestamp_utc":"2026-02-11T10:08:19.992566Z"};FAILED;1;2026-02-11T10:08:19.998962Z;
1242;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804510013_28.571259_77.447386;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5712594,"longitude":77.4473856,"accuracy":16.51099967956543,"speed":1.909999966621399,"timestamp_utc":"2026-02-11T10:08:30.013540Z"};FAILED;1;2026-02-11T10:08:30.022515Z;
1243;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804559992_28.571233_77.447131;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5712331,"longitude":77.4471308,"accuracy":10.357999801635742,"speed":2.4200000762939453,"timestamp_utc":"2026-02-11T10:09:19.992557Z"};FAILED;1;2026-02-11T10:09:20.001679Z;
1244;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804569995_28.570984_77.446622;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5709837,"longitude":77.4466217,"accuracy":19.43899917602539,"speed":1.7699999809265137,"timestamp_utc":"2026-02-11T10:09:29.995851Z"};FAILED;1;2026-02-11T10:09:30.002339Z;
1245;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804580997_28.570674_77.446210;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706745,"longitude":77.4462096,"accuracy":23.402999877929688,"speed":4.550000190734863,"timestamp_utc":"2026-02-11T10:09:40.997639Z"};FAILED;1;2026-02-11T10:09:41.008061Z;
1246;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804589996_28.570591_77.445880;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705913,"longitude":77.4458804,"accuracy":21.344999313354492,"speed":1.0800000429153442,"timestamp_utc":"2026-02-11T10:09:49.996016Z"};FAILED;1;2026-02-11T10:09:50.002923Z;
1247;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804609993_28.570597_77.445880;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705965,"longitude":77.4458797,"accuracy":5.478000164031982,"speed":0.6000000238418579,"timestamp_utc":"2026-02-11T10:10:09.993750Z"};FAILED;1;2026-02-11T10:10:10.004087Z;
1248;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804799428_28.570763_77.445855;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5707631,"longitude":77.4458554,"accuracy":25.586000442504883,"speed":1.1357275247573853,"timestamp_utc":"2026-02-11T10:13:19.428258Z"};FAILED;1;2026-02-11T10:13:19.430610Z;
1249;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804808320_28.570346_77.446040;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5703458,"longitude":77.4460404,"accuracy":32.45100021362305,"speed":4.295457363128662,"timestamp_utc":"2026-02-11T10:13:28.320518Z"};FAILED;1;2026-02-11T10:13:31.127284Z;
1250;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804821084_28.570642_77.445987;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706424,"longitude":77.445987,"accuracy":39.89500045776367,"speed":0.7907614707946777,"timestamp_utc":"2026-02-11T10:13:41.084493Z"};FAILED;1;2026-02-11T10:13:41.095831Z;
1251;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804837856_28.569924_77.446273;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699236,"longitude":77.446273,"accuracy":20.0,"speed":5.024435043334961,"timestamp_utc":"2026-02-11T10:13:57.856294Z"};FAILED;1;2026-02-11T10:13:57.862473Z;
1252;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804854912_28.570217_77.446175;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5702175,"longitude":77.4461755,"accuracy":60.301998138427734,"speed":0.7677428126335144,"timestamp_utc":"2026-02-11T10:14:14.912300Z"};FAILED;1;2026-02-11T10:14:14.914881Z;
1253;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804866625_28.570524_77.446072;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705238,"longitude":77.4460722,"accuracy":79.08000183105469,"speed":1.9465131759643555,"timestamp_utc":"2026-02-11T10:14:26.625343Z"};FAILED;1;2026-02-11T10:14:26.629499Z;
1254;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804890023_28.570562_77.446020;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705615,"longitude":77.4460196,"accuracy":60.65399932861328,"speed":1.837426781654358,"timestamp_utc":"2026-02-11T10:14:50.023930Z"};FAILED;1;2026-02-11T10:14:50.042878Z;
1255;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804903998_28.570555_77.445948;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705546,"longitude":77.4459484,"accuracy":23.6200008392334,"speed":0.5057710409164429,"timestamp_utc":"2026-02-11T10:15:03.998848Z"};FAILED;1;2026-02-11T10:15:04.009031Z;
1256;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804915368_28.570660_77.445987;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706599,"longitude":77.445987,"accuracy":49.685001373291016,"speed":1.1005386114120483,"timestamp_utc":"2026-02-11T10:15:15.368365Z"};FAILED;1;2026-02-11T10:15:15.376609Z;
1257;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804926757_28.570745_77.445906;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5707451,"longitude":77.4459064,"accuracy":54.34600067138672,"speed":1.0692015886306763,"timestamp_utc":"2026-02-11T10:15:26.757937Z"};FAILED;1;2026-02-11T10:15:26.764363Z;
1258;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804932982_28.570598_77.446025;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705985,"longitude":77.4460254,"accuracy":43.534000396728516,"speed":1.4908764362335205,"timestamp_utc":"2026-02-11T10:15:32.982267Z"};FAILED;1;2026-02-11T10:15:32.996113Z;
1259;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804953908_28.570542_77.445962;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705421,"longitude":77.4459618,"accuracy":44.24100112915039,"speed":0.7009302973747253,"timestamp_utc":"2026-02-11T10:15:53.908086Z"};FAILED;1;2026-02-11T10:15:53.920712Z;
1260;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804974970_28.569885_77.446262;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698851,"longitude":77.4462621,"accuracy":46.577999114990234,"speed":7.528209209442139,"timestamp_utc":"2026-02-11T10:16:14.970362Z"};FAILED;1;2026-02-11T10:16:14.977804Z;
1261;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770804985061_28.570605_77.446049;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706045,"longitude":77.4460493,"accuracy":51.487998962402344,"speed":7.09891939163208,"timestamp_utc":"2026-02-11T10:16:25.061298Z"};FAILED;1;2026-02-11T10:16:25.067Z;
